episode_id,timestamp,day_of_week,month,latitude,longitude,area_type,weather,rainfall_mm,temperature,festival_active,construction_active,peak_hour,event_type,severity,primary_cause,secondary_cause,tertiary_cause,citizens_affected,avg_delay_minutes,response_time_minutes,intervention,personnel_deployed,resolution_time,outcome_score,retrieval_count,importance_score,confidence_score
EP_9104,2024-11-22 23:00:00,Friday,11,19.073784696206392,72.82810104554717,School Zone,Clear,4,33,False,True,False,Traffic Congestion,Medium,Road Construction,,,4226,68,16,Additional Personnel,12,12,0.89,0,0.58,0.9
EP_9105,2025-10-20 07:00:00,Monday,10,19.116714818937922,72.89876938278513,School Zone,Light Rain,16,34,False,False,False,Traffic Congestion,Low,,,,1467,16,5,Road Closure,14,149,0.77,0,0.73,0.8
EP_9106,2025-06-28 14:00:00,Saturday,6,19.06749897344545,72.94980134485127,Industrial,Clear,20,28,False,False,False,Water Leakage,High,,,,4873,33,26,Public Alert,34,276,0.65,0,0.76,0.94
EP_9107,2024-10-25 07:00:00,Friday,10,19.100953757259088,72.85524861380337,Hospital Zone,Cloudy,1,38,False,True,False,Traffic Congestion,Low,Road Construction,,,3811,80,46,Public Alert,22,62,0.95,0,0.89,0.65
EP_9108,2024-12-16 04:00:00,Monday,12,19.162169342389195,72.79291101493295,Residential,Clear,7,30,False,True,False,Traffic Congestion,High,Road Construction,,,2494,117,40,Water Pump Deployment,2,51,0.61,0,0.79,0.8
EP_9109,2025-11-23 16:00:00,Sunday,11,19.133220841426652,72.81380272516742,Industrial,Light Rain,17,28,False,False,False,Water Leakage,Medium,,,,414,19,36,No Action,50,138,0.77,0,0.76,0.78
EP_9110,2024-02-21 12:00:00,Wednesday,2,19.037977870080145,72.9610383341508,Industrial,Clear,10,29,False,False,False,Flooding,Medium,,,,751,56,56,No Action,14,84,0.53,0,0.78,0.72
EP_9111,2024-01-13 01:00:00,Saturday,1,19.121749107094292,72.90610288295545,School Zone,Clear,20,35,False,False,False,Road Damage,High,,,,793,73,79,Additional Personnel,6,107,0.4,0,0.45,0.61
EP_9112,2025-07-12 03:00:00,Saturday,7,19.110950609470052,72.80170444200768,Residential,Clear,4,37,False,False,False,Water Leakage,Low,,,,4533,115,77,Traffic Diversion,36,233,0.72,0,0.63,0.59
EP_9113,2025-02-17 11:00:00,Monday,2,18.985914961118535,72.7638407112619,School Zone,Clear,17,23,False,False,False,EMS Delay,High,,,,2866,20,67,Additional Personnel,16,183,0.98,0,0.39,0.51
EP_9114,2024-04-10 05:00:00,Wednesday,4,19.12447475407405,72.99596169944576,Commercial,Cloudy,19,30,False,False,False,Traffic Congestion,Low,,,,4363,5,23,Road Closure,44,80,0.51,0,0.95,0.96
EP_9115,2024-07-21 16:00:00,Sunday,7,19.172087905809715,72.80049583291162,Commercial,Cloudy,7,24,False,False,False,Fire Incident,High,,,,1679,75,68,Emergency Crew Dispatch,50,163,0.9,0,0.79,0.5
EP_9116,2025-07-04 13:00:00,Friday,7,19.109608861393454,72.8342016744891,School Zone,Clear,4,22,False,False,False,Fire Incident,Low,,,,2484,67,82,No Action,45,114,0.96,0,0.72,0.49
EP_9117,2025-04-06 08:00:00,Sunday,4,19.07274243907283,72.9883913110772,Hospital Zone,Clear,9,23,True,True,True,Traffic Congestion,Low,Road Construction,Festival Crowd,,3006,31,7,Road Closure,24,68,0.67,0,0.95,0.52
EP_9118,2025-01-18 14:00:00,Saturday,1,18.957839779117254,72.78734558704043,Industrial,Cloudy,16,30,False,False,False,Accident,Low,High Traffic Volume,,,3405,21,85,Additional Personnel,43,222,0.89,0,0.35,0.63
EP_9119,2025-12-25 19:00:00,Thursday,12,19.104652557531875,72.81127697848166,Commercial,Clear,6,24,False,False,True,Traffic Congestion,Low,,,,2712,51,64,Public Alert,18,299,0.45,0,0.57,0.56
EP_9120,2024-04-12 17:00:00,Friday,4,19.040978108761696,72.8394424852035,Market Area,Heavy Rain,110,24,False,False,True,Traffic Congestion,Medium,Heavy Rain,,,754,39,49,Emergency Crew Dispatch,13,133,0.55,0,0.78,0.84
EP_9121,2024-11-09 12:00:00,Saturday,11,19.00365900964203,72.84129957661588,School Zone,Heavy Rain,50,36,False,False,False,Flooding,Medium,Heavy Rain,,,3134,107,71,No Action,40,34,0.64,0,0.66,0.9
EP_9122,2025-04-28 07:00:00,Monday,4,19.115150041321957,72.8645883000845,Industrial,Clear,2,28,False,False,False,Traffic Congestion,High,,,,2013,28,17,Emergency Crew Dispatch,37,179,0.84,0,0.71,0.58
EP_9123,2024-03-13 23:00:00,Wednesday,3,19.14371086956596,72.93690790657246,Industrial,Clear,2,21,False,False,False,Crowd Overflow,Low,,,,1099,103,62,Traffic Diversion,37,136,0.73,0,0.37,0.66
EP_9124,2025-08-08 15:00:00,Friday,8,18.97212085231017,72.90983917972437,School Zone,Cloudy,7,36,False,False,False,Crowd Overflow,Low,,,,630,70,50,Road Closure,45,170,0.71,0,0.82,0.78
EP_9125,2024-07-11 10:00:00,Thursday,7,18.99939845810333,72.81842838948836,Residential,Clear,4,27,False,False,True,Traffic Congestion,Low,,,,578,50,12,No Action,13,63,0.74,0,0.37,0.93
EP_9126,2025-10-21 08:00:00,Tuesday,10,18.977050071299175,72.94425355350506,Commercial,Light Rain,19,23,False,False,True,Traffic Congestion,Low,,,,2341,15,80,Water Pump Deployment,49,276,0.99,0,0.74,0.89
EP_9127,2024-03-19 21:00:00,Tuesday,3,19.137787481507647,72.95523144440324,School Zone,Light Rain,15,38,False,False,False,Fire Incident,High,,,,3190,30,19,Road Closure,2,209,0.93,0,0.37,0.98
EP_9128,2025-06-22 00:00:00,Sunday,6,19.067203424340928,72.84894595064213,Market Area,Light Rain,9,29,False,False,False,Power Outage,Low,,,,1937,86,74,Traffic Diversion,6,268,0.98,0,0.91,0.48
EP_9129,2024-04-04 07:00:00,Thursday,4,19.090903596261974,72.80896252152547,Market Area,Clear,11,24,False,False,False,Fire Incident,High,,,,4028,84,15,Water Pump Deployment,9,143,0.69,0,0.35,0.77
EP_9130,2025-12-13 08:00:00,Saturday,12,19.103226973607295,72.9484575185915,Industrial,Clear,14,22,False,False,True,Traffic Congestion,Low,,,,1542,62,77,No Action,14,252,0.67,0,0.93,0.92
EP_9131,2025-07-02 06:00:00,Wednesday,7,19.19417321698309,72.86308912752627,Transit Hub,Clear,18,25,False,False,False,Accident,High,High Traffic Volume,,,369,65,71,Traffic Diversion,21,149,0.98,0,0.93,0.54
EP_9132,2024-11-20 03:00:00,Wednesday,11,19.189098802083667,72.87563912424646,Residential,Cloudy,11,26,False,False,False,Crowd Overflow,Low,,,,2183,44,30,Water Pump Deployment,13,81,0.63,0,0.57,0.57
EP_9133,2024-04-14 02:00:00,Sunday,4,19.110898799679077,72.8667485548755,Hospital Zone,Clear,6,27,False,False,False,Power Outage,Medium,,,,4539,29,48,Emergency Crew Dispatch,20,130,0.94,0,0.94,0.79
EP_9134,2024-11-13 16:00:00,Wednesday,11,19.08471477679055,72.90242874103895,Hospital Zone,Clear,12,30,True,False,False,Crowd Overflow,Medium,Festival Crowd,,,1896,63,81,Additional Personnel,22,99,0.53,0,0.44,0.52
EP_9135,2025-08-09 01:00:00,Saturday,8,19.071895396653886,72.78608884482335,Industrial,Clear,20,29,False,False,False,Crowd Overflow,Medium,,,,2136,105,68,Road Closure,17,179,0.93,0,0.51,0.76
EP_9136,2025-05-05 09:00:00,Monday,5,19.038188576192667,72.94337087429707,Industrial,Clear,13,28,False,False,True,Traffic Congestion,Medium,,,,4998,51,67,Emergency Crew Dispatch,24,31,0.53,0,0.39,0.78
EP_9137,2024-03-05 07:00:00,Tuesday,3,19.056044529232643,72.8246210912294,Market Area,Light Rain,11,35,False,False,False,Road Damage,Low,,,,3306,35,20,Traffic Diversion,37,64,0.55,0,0.56,0.46
EP_9138,2025-01-08 10:00:00,Wednesday,1,19.179619429735105,72.86582781208462,Hospital Zone,Light Rain,10,20,True,False,True,Traffic Congestion,Medium,Festival Crowd,,,2375,22,70,Public Alert,10,186,0.64,0,0.91,0.58
EP_9139,2025-05-28 18:00:00,Wednesday,5,19.068327770570615,72.87085304890068,Hospital Zone,Light Rain,15,32,False,False,True,Traffic Congestion,Medium,,,,1528,110,85,No Action,12,182,0.81,0,0.62,0.59
EP_9140,2025-12-26 02:00:00,Friday,12,18.98764654193043,72.79909912543256,Industrial,Cloudy,5,37,False,False,False,Flooding,Medium,,,,4869,27,32,Traffic Diversion,13,51,0.4,0,0.9,0.43
EP_9141,2024-10-05 12:00:00,Saturday,10,19.065726051831373,72.84358399662206,Residential,Light Rain,4,20,False,False,False,Power Outage,Low,,,,3422,62,28,No Action,7,28,0.76,0,0.32,0.78
EP_9142,2025-02-03 13:00:00,Monday,2,19.08616309818996,72.99430380493516,Commercial,Light Rain,7,30,False,False,False,Power Outage,Medium,,,,3800,27,79,Emergency Crew Dispatch,25,52,0.76,0,0.33,0.9
EP_9143,2025-03-18 01:00:00,Tuesday,3,18.98218545909941,72.7884506806882,Industrial,Cloudy,7,23,False,True,False,Traffic Congestion,Low,Road Construction,,,3379,44,75,Public Alert,28,174,0.91,0,0.6,0.69
EP_9144,2025-08-14 08:00:00,Thursday,8,19.02378423332774,72.94747480122649,School Zone,Light Rain,11,28,False,False,True,Traffic Congestion,Medium,,,,4785,29,59,No Action,29,268,0.75,0,0.77,0.67
EP_9145,2024-07-15 15:00:00,Monday,7,19.091441848389753,72.9706293111472,Industrial,Light Rain,7,21,False,False,False,Power Outage,Medium,,,,1302,113,59,Emergency Crew Dispatch,26,109,0.56,0,0.55,0.57
EP_9146,2025-06-30 21:00:00,Monday,6,18.975955536099697,72.96160158651368,Industrial,Clear,18,27,False,True,False,Traffic Congestion,Low,Road Construction,,,4781,109,75,Water Pump Deployment,43,230,0.65,0,0.63,0.51
EP_9147,2025-08-27 05:00:00,Wednesday,8,19.188170450883998,72.79377161556474,Commercial,Cloudy,2,30,False,False,False,Flooding,Medium,,,,2747,12,19,Traffic Diversion,48,106,0.55,0,0.88,0.89
EP_9148,2024-11-08 17:00:00,Friday,11,19.038564951555017,72.98618945598656,Transit Hub,Clear,10,38,False,False,True,Traffic Congestion,Low,,,,4873,34,29,Emergency Crew Dispatch,38,12,0.95,0,0.67,0.97
EP_9149,2024-08-10 00:00:00,Saturday,8,18.97277237560438,72.98945433928868,Residential,Cloudy,11,22,False,False,False,Traffic Congestion,Low,,,,782,41,21,Emergency Crew Dispatch,5,16,0.75,0,0.87,0.56
EP_9150,2024-07-09 22:00:00,Tuesday,7,19.030817120547905,72.96889571743134,Commercial,Light Rain,4,31,False,False,False,Road Damage,High,,,,1561,87,56,Water Pump Deployment,38,260,0.84,0,0.67,0.77
EP_9151,2024-04-02 23:00:00,Tuesday,4,18.974355516658107,72.94094960685115,Residential,Clear,11,31,False,True,False,Traffic Congestion,Low,Road Construction,,,3003,71,5,Additional Personnel,45,225,0.78,0,0.84,0.66
EP_9152,2024-04-26 17:00:00,Friday,4,19.030967099813157,72.79483233508196,Transit Hub,Light Rain,19,31,False,False,True,Traffic Congestion,Medium,,,,3436,106,83,Water Pump Deployment,26,59,0.61,0,0.88,0.63
EP_9153,2024-09-27 01:00:00,Friday,9,19.14090356197264,72.7603766787715,Residential,Heavy Rain,109,34,False,False,False,Flooding,Low,Heavy Rain,,,780,35,60,Emergency Crew Dispatch,38,261,0.9,0,0.49,0.48
EP_9154,2024-06-09 13:00:00,Sunday,6,19.06502832262089,72.86774572107016,Hospital Zone,Cloudy,4,37,False,False,False,EMS Delay,High,,,,3567,68,70,Road Closure,21,80,0.68,0,0.47,0.86
EP_9155,2025-01-03 00:00:00,Friday,1,19.12446760554084,72.82220789862558,School Zone,Cloudy,20,31,False,False,False,Accident,Medium,High Traffic Volume,,,2847,38,55,Emergency Crew Dispatch,4,86,0.85,0,0.91,0.91
EP_9156,2025-04-18 10:00:00,Friday,4,19.095792758464363,72.8522875923161,Transit Hub,Clear,20,36,False,False,True,Traffic Congestion,Medium,,,,3601,12,57,Public Alert,15,272,0.66,0,0.8,0.61
EP_9157,2025-06-04 20:00:00,Wednesday,6,18.98789761018764,72.76969984689129,Commercial,Light Rain,19,25,False,True,True,Traffic Congestion,Medium,Road Construction,,,397,118,85,Road Closure,18,25,0.74,0,0.46,0.7
EP_9158,2024-05-30 20:00:00,Thursday,5,19.08776169501123,72.97004046169225,Hospital Zone,Cloudy,14,30,False,False,True,Traffic Congestion,Medium,,,,2513,70,45,No Action,10,209,0.57,0,0.32,0.6
EP_9159,2024-11-15 18:00:00,Friday,11,18.998363894975355,72.90361977421374,Residential,Clear,5,21,True,True,True,Traffic Congestion,Medium,Road Construction,Festival Crowd,,4655,56,28,Water Pump Deployment,28,158,0.87,0,0.72,0.46
EP_9160,2024-09-25 00:00:00,Wednesday,9,19.111924767763444,72.91455607694665,Hospital Zone,Heavy Rain,73,27,False,True,False,Traffic Congestion,Medium,Heavy Rain,Road Construction,,765,85,85,Additional Personnel,30,288,0.91,0,0.53,0.55
EP_9161,2024-08-15 10:00:00,Thursday,8,19.06990299526583,72.81989342732312,School Zone,Clear,17,34,False,False,True,Traffic Congestion,Low,,,,270,28,34,Water Pump Deployment,26,163,0.49,0,0.61,0.44
EP_9162,2024-12-10 08:00:00,Tuesday,12,19.10987152550107,72.8180492411532,Industrial,Clear,3,33,False,False,True,Traffic Congestion,Low,,,,4949,42,48,Water Pump Deployment,30,135,0.89,0,0.56,0.76
EP_9163,2025-06-23 12:00:00,Monday,6,19.104893311799568,72.86158589838249,School Zone,Cloudy,20,37,False,False,False,Accident,Low,High Traffic Volume,,,876,71,53,Public Alert,37,228,0.78,0,0.68,1.0
EP_9164,2024-02-19 17:00:00,Monday,2,19.11685682777286,72.98964575013456,School Zone,Clear,3,27,False,True,True,Traffic Congestion,High,Road Construction,,,822,28,60,Water Pump Deployment,26,167,0.94,0,0.95,0.41
EP_9165,2024-12-31 06:00:00,Tuesday,12,19.033027812190987,72.76764569573652,Residential,Clear,1,31,False,False,False,Fire Incident,Low,,,,1325,70,65,Water Pump Deployment,32,24,0.6,0,0.77,0.89
EP_9166,2025-09-14 11:00:00,Sunday,9,18.988882120337713,72.8373729217375,Industrial,Light Rain,20,27,False,False,False,Crowd Overflow,Medium,,,,4306,13,35,Traffic Diversion,19,262,0.5,0,0.5,0.82
EP_9167,2024-08-31 19:00:00,Saturday,8,19.07743475790751,72.76018424989546,Hospital Zone,Cloudy,11,25,False,False,True,Traffic Congestion,Medium,,,,3180,109,49,No Action,30,257,0.74,0,0.36,0.66
EP_9168,2025-10-01 00:00:00,Wednesday,10,19.162607770118232,72.90406969702919,Market Area,Light Rain,13,26,False,False,False,Road Damage,Medium,,,,4774,56,40,Traffic Diversion,20,67,0.87,0,0.39,0.47
EP_9169,2025-08-11 05:00:00,Monday,8,19.060035534029232,72.8803795106416,Residential,Clear,16,32,False,True,False,Traffic Congestion,Low,Road Construction,,,2448,77,69,No Action,18,177,0.65,0,0.83,0.54
EP_9170,2024-11-15 16:00:00,Friday,11,18.97619392439753,72.9879434703197,Market Area,Heavy Rain,149,28,False,False,False,Flooding,Medium,Heavy Rain,,,1656,62,33,Traffic Diversion,21,121,0.82,0,0.59,0.85
EP_9171,2024-11-07 13:00:00,Thursday,11,19.136879870828185,72.97511244679197,Hospital Zone,Light Rain,15,25,False,False,False,Flooding,Low,,,,1956,117,67,Water Pump Deployment,28,185,0.56,0,0.31,0.54
EP_9172,2025-02-13 01:00:00,Thursday,2,18.980830391763824,72.90264088303073,Hospital Zone,Clear,6,31,False,True,False,Traffic Congestion,Low,Road Construction,,,1884,31,66,No Action,35,279,0.63,0,0.93,0.5
EP_9173,2024-03-16 19:00:00,Saturday,3,19.121465697208873,72.86827875446785,Market Area,Cloudy,18,24,False,False,True,Traffic Congestion,Medium,,,,1308,81,29,Water Pump Deployment,28,265,0.72,0,0.34,0.94
EP_9174,2024-12-10 10:00:00,Tuesday,12,19.149774530379634,72.97126953946794,School Zone,Clear,0,35,False,False,True,Traffic Congestion,Low,,,,107,83,20,Water Pump Deployment,35,197,0.84,0,0.4,0.61
EP_9175,2025-09-28 12:00:00,Sunday,9,19.046610004808308,72.90308154557668,Hospital Zone,Cloudy,3,32,False,False,False,EMS Delay,Medium,,,,3529,71,80,Emergency Crew Dispatch,40,154,0.64,0,0.81,0.57
EP_9176,2024-01-30 17:00:00,Tuesday,1,19.033380692182867,72.79812978333655,Residential,Heavy Rain,118,25,False,False,True,Traffic Congestion,High,Heavy Rain,,,673,8,10,Public Alert,37,158,0.47,0,0.91,0.79
EP_9177,2024-11-19 20:00:00,Tuesday,11,19.182141930728946,72.92847173146583,Hospital Zone,Light Rain,11,30,False,False,True,Traffic Congestion,High,,,,2563,94,26,Road Closure,3,220,0.8,0,0.57,0.89
EP_9178,2024-06-22 01:00:00,Saturday,6,19.01828119855943,72.78480018457347,Residential,Light Rain,4,24,False,False,False,Power Outage,Medium,,,,2778,80,85,Water Pump Deployment,49,169,0.89,0,0.35,0.91
EP_9179,2025-05-10 21:00:00,Saturday,5,19.046361382012634,72.79553390442854,School Zone,Clear,8,35,False,False,False,Accident,High,High Traffic Volume,,,2613,67,13,Water Pump Deployment,37,121,0.54,0,0.74,0.45
EP_9180,2024-08-26 18:00:00,Monday,8,19.16228050958173,72.96285589843448,Commercial,Clear,20,36,False,True,True,Traffic Congestion,Low,Road Construction,,,1709,84,78,Public Alert,29,37,0.68,0,0.98,0.75
EP_9181,2024-08-22 12:00:00,Thursday,8,19.10032630589484,72.99277017052714,Residential,Light Rain,3,37,False,False,False,Crowd Overflow,High,,,,2289,65,76,Additional Personnel,31,24,0.57,0,0.4,0.4
EP_9182,2025-06-16 07:00:00,Monday,6,19.107967726938988,72.81846718547231,Commercial,Clear,7,30,False,False,False,Crowd Overflow,Low,,,,4016,6,53,Traffic Diversion,3,203,0.46,0,0.96,0.41
EP_9183,2024-05-08 06:00:00,Wednesday,5,18.96916548848133,72.88654351998586,Industrial,Heavy Rain,96,34,False,True,False,Traffic Congestion,Medium,Heavy Rain,Road Construction,,4469,87,86,Road Closure,16,60,0.66,0,0.87,0.79
EP_9184,2024-03-26 00:00:00,Tuesday,3,19.18015962915302,72.7985087797083,Residential,Heavy Rain,52,27,False,False,False,Flooding,Medium,Heavy Rain,,,1179,12,75,Traffic Diversion,34,153,0.47,0,0.69,0.88
EP_9185,2024-10-02 12:00:00,Wednesday,10,19.10281941923249,72.89685280198178,Hospital Zone,Heavy Rain,140,22,False,False,False,Flooding,High,Heavy Rain,,,4185,74,70,Water Pump Deployment,36,97,0.43,0,0.65,0.73
EP_9186,2024-01-15 15:00:00,Monday,1,18.95781336551318,72.9722980299471,School Zone,Light Rain,7,38,False,True,False,Traffic Congestion,Medium,Road Construction,,,981,79,7,Emergency Crew Dispatch,25,272,0.91,0,0.95,0.83
EP_9187,2025-11-05 20:00:00,Wednesday,11,19.156465306526215,72.98007661331076,Market Area,Cloudy,4,31,False,False,True,Traffic Congestion,Low,,,,2261,33,84,Road Closure,26,201,0.62,0,0.71,0.64
EP_9188,2025-05-01 18:00:00,Thursday,5,19.038678639840743,72.88086524444977,Market Area,Light Rain,8,35,False,True,True,Traffic Congestion,Low,Road Construction,,,947,20,62,Water Pump Deployment,12,121,0.93,0,0.8,0.87
EP_9189,2024-11-30 17:00:00,Saturday,11,19.017856385148132,72.87425365808122,Market Area,Clear,4,31,False,False,True,Traffic Congestion,Medium,,,,2071,40,22,No Action,21,238,0.41,0,0.72,0.7
EP_9190,2024-01-29 08:00:00,Monday,1,19.07107440386315,72.86389301879964,Residential,Clear,18,29,False,True,True,Traffic Congestion,High,Road Construction,,,3075,68,35,Emergency Crew Dispatch,43,101,0.78,0,0.77,0.59
EP_9191,2024-03-18 12:00:00,Monday,3,19.029419162897927,72.85707957572566,Market Area,Cloudy,13,34,False,False,False,Crowd Overflow,High,,,,2670,23,63,Road Closure,13,207,0.81,0,0.37,0.66
EP_9192,2024-02-29 13:00:00,Thursday,2,19.099843153565896,72.88301898047996,Transit Hub,Clear,17,35,False,False,False,Power Outage,Medium,,,,4205,62,21,Additional Personnel,25,106,0.94,0,0.65,0.88
EP_9193,2025-08-22 18:00:00,Friday,8,19.07452905930384,72.77769825525897,Transit Hub,Heavy Rain,66,31,False,True,True,Traffic Congestion,Low,Heavy Rain,Road Construction,,613,31,68,Emergency Crew Dispatch,18,180,0.76,0,0.64,0.46
EP_9194,2024-08-25 08:00:00,Sunday,8,19.12063183731229,72.94932898955203,Market Area,Heavy Rain,140,20,False,False,True,Traffic Congestion,Medium,Heavy Rain,,,3770,50,88,Emergency Crew Dispatch,41,27,1.0,0,1.0,0.75
EP_9195,2025-10-05 06:00:00,Sunday,10,19.096358987292405,72.78543202167116,Transit Hub,Light Rain,9,30,False,True,False,Traffic Congestion,High,Road Construction,,,4677,116,59,No Action,44,272,0.6,0,0.59,0.55
EP_9196,2024-05-26 00:00:00,Sunday,5,18.956870930006094,72.91536890337379,Commercial,Light Rain,12,28,False,False,False,Accident,High,High Traffic Volume,,,2637,9,83,Water Pump Deployment,38,76,0.8,0,0.32,0.74
EP_9197,2025-05-22 19:00:00,Thursday,5,18.99506153367916,72.79040881954369,Industrial,Heavy Rain,138,31,False,False,True,Traffic Congestion,High,Heavy Rain,,,1808,112,69,No Action,26,115,0.45,0,0.71,0.82
EP_9198,2025-10-14 09:00:00,Tuesday,10,19.13919918965171,72.76569453422232,Residential,Light Rain,4,21,False,False,True,Traffic Congestion,High,,,,3413,91,76,Road Closure,25,98,0.44,0,0.41,0.84
EP_9199,2024-06-20 11:00:00,Thursday,6,18.963808989085212,72.82102720867177,Industrial,Light Rain,11,36,True,True,False,Traffic Congestion,Medium,Road Construction,Festival Crowd,,2074,9,6,Road Closure,13,298,0.48,0,0.6,0.56
EP_9200,2024-03-05 07:00:00,Tuesday,3,19.15720605957153,72.79236266439757,Industrial,Heavy Rain,87,29,True,False,False,Traffic Congestion,Low,Heavy Rain,Festival Crowd,,3710,40,33,Water Pump Deployment,41,121,0.62,0,0.91,0.63
EP_9201,2024-08-19 20:00:00,Monday,8,18.961480387613577,72.98185065164745,Market Area,Cloudy,6,21,False,False,True,Traffic Congestion,Medium,,,,701,12,38,Water Pump Deployment,20,57,0.99,0,0.37,0.55
EP_9202,2025-03-25 23:00:00,Tuesday,3,19.08947886546376,72.9008032590842,Residential,Cloudy,4,24,False,True,False,Traffic Congestion,Medium,Road Construction,,,102,115,25,No Action,9,297,0.73,0,0.33,0.67
EP_9203,2025-07-12 19:00:00,Saturday,7,19.104898923680757,72.97163486953401,School Zone,Cloudy,11,22,False,False,True,Traffic Congestion,Medium,,,,3821,55,8,Traffic Diversion,50,241,0.51,0,0.66,0.45
EP_9204,2025-07-09 02:00:00,Wednesday,7,19.109489099455665,72.84095691304864,Market Area,Clear,6,25,False,False,False,Fire Incident,Low,,,,2112,93,16,Emergency Crew Dispatch,16,274,0.81,0,0.43,0.47
EP_9205,2024-03-25 06:00:00,Monday,3,19.084779408973105,72.82449166854764,Transit Hub,Clear,12,25,False,False,False,Accident,Low,High Traffic Volume,,,2074,32,63,No Action,26,131,0.9,0,0.3,0.59
EP_9206,2025-11-13 02:00:00,Thursday,11,18.963106757943198,72.8194119044655,Hospital Zone,Clear,17,32,False,False,False,Water Leakage,Medium,,,,2809,87,16,Additional Personnel,8,134,0.93,0,0.57,0.44
